Connecting to host 10.136.80.153, port 5201
[  5] local 10.136.173.90 port 42131 connected to 10.136.80.153 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  59.1 MBytes   496 Mbits/sec  52600  (omitted)
[  5]   0.00-1.00   sec  58.5 MBytes   491 Mbits/sec  52060  
[  5]   1.00-2.00   sec  77.5 MBytes   650 Mbits/sec  68950  
[  5]   2.00-3.00   sec  76.5 MBytes   642 Mbits/sec  68080  
[  5]   3.00-4.00   sec  77.9 MBytes   653 Mbits/sec  69300  
[  5]   4.00-5.00   sec  82.5 MBytes   692 Mbits/sec  73470  
[  5]   5.00-6.00   sec  82.1 MBytes   689 Mbits/sec  73110  
[  5]   6.00-7.00   sec  81.8 MBytes   686 Mbits/sec  72830  
[  5]   7.00-8.00   sec  82.3 MBytes   690 Mbits/sec  73220  
[  5]   8.00-9.00   sec  82.7 MBytes   694 Mbits/sec  73610  
[  5]   9.00-10.00  sec  82.7 MBytes   694 Mbits/sec  73620  
[  5]  10.00-11.00  sec  80.9 MBytes   679 Mbits/sec  72030  
[  5]  11.00-12.00  sec  81.7 MBytes   685 Mbits/sec  72740  
[  5]  12.00-13.00  sec  82.9 MBytes   695 Mbits/sec  73790  
[  5]  13.00-14.00  sec  80.9 MBytes   679 Mbits/sec  72030  
[  5]  14.00-15.00  sec  82.3 MBytes   691 Mbits/sec  73270  
[  5]  15.00-16.00  sec  82.0 MBytes   688 Mbits/sec  72980  
[  5]  16.00-17.00  sec  78.6 MBytes   659 Mbits/sec  69950  
[  5]  17.00-18.00  sec  75.6 MBytes   635 Mbits/sec  67330  
[  5]  18.00-19.00  sec  81.0 MBytes   679 Mbits/sec  72060  
[  5]  19.00-20.00  sec  81.4 MBytes   683 Mbits/sec  72440  
[  5]  20.00-21.00  sec  79.3 MBytes   665 Mbits/sec  70550  
[  5]  21.00-22.00  sec  80.2 MBytes   672 Mbits/sec  71360  
[  5]  22.00-23.00  sec  80.8 MBytes   678 Mbits/sec  71920  
[  5]  23.00-24.00  sec  79.5 MBytes   667 Mbits/sec  70750  
[  5]  24.00-25.00  sec  81.2 MBytes   681 Mbits/sec  72260  
[  5]  25.00-26.00  sec  82.3 MBytes   690 Mbits/sec  73240  
[  5]  26.00-27.00  sec  81.6 MBytes   684 Mbits/sec  72600  
[  5]  27.00-28.00  sec  81.8 MBytes   686 Mbits/sec  72810  
[  5]  28.00-29.00  sec  81.1 MBytes   681 Mbits/sec  72230  
[  5]  29.00-30.00  sec  82.5 MBytes   692 Mbits/sec  73410  
[  5]  30.00-31.00  sec  81.6 MBytes   685 Mbits/sec  72640  
[  5]  31.00-32.00  sec  80.9 MBytes   679 Mbits/sec  72040  
[  5]  32.00-33.00  sec  80.7 MBytes   677 Mbits/sec  71820  
[  5]  33.00-34.00  sec  79.7 MBytes   669 Mbits/sec  70980  
[  5]  34.00-35.00  sec  80.3 MBytes   674 Mbits/sec  71490  
[  5]  35.00-36.00  sec  81.0 MBytes   680 Mbits/sec  72140  
[  5]  36.00-37.00  sec  79.3 MBytes   665 Mbits/sec  70600  
[  5]  37.00-38.00  sec  80.2 MBytes   673 Mbits/sec  71380  
[  5]  38.00-39.00  sec  80.4 MBytes   675 Mbits/sec  71590  
[  5]  39.00-40.00  sec  81.2 MBytes   681 Mbits/sec  72260  
[  5]  40.00-41.00  sec  80.4 MBytes   674 Mbits/sec  71570  
[  5]  41.00-42.00  sec  80.9 MBytes   679 Mbits/sec  72030  
[  5]  42.00-43.00  sec  80.9 MBytes   679 Mbits/sec  72040  
[  5]  43.00-44.00  sec  76.5 MBytes   642 Mbits/sec  68090  
[  5]  44.00-45.00  sec  80.2 MBytes   673 Mbits/sec  71390  
[  5]  45.00-46.00  sec  80.3 MBytes   673 Mbits/sec  71450  
[  5]  46.00-47.00  sec  79.7 MBytes   669 Mbits/sec  70960  
[  5]  47.00-48.00  sec  81.6 MBytes   685 Mbits/sec  72650  
[  5]  48.00-49.00  sec  81.4 MBytes   683 Mbits/sec  72450  
[  5]  49.00-50.00  sec  80.8 MBytes   678 Mbits/sec  71960  
[  5]  50.00-51.00  sec  80.7 MBytes   677 Mbits/sec  71820  
[  5]  51.00-52.00  sec  81.1 MBytes   680 Mbits/sec  72170  
[  5]  52.00-53.00  sec  81.5 MBytes   684 Mbits/sec  72550  
[  5]  53.00-54.00  sec  80.9 MBytes   679 Mbits/sec  72050  
[  5]  54.00-55.00  sec  81.0 MBytes   680 Mbits/sec  72110  
[  5]  55.00-56.00  sec  81.0 MBytes   679 Mbits/sec  72080  
[  5]  56.00-57.00  sec  80.3 MBytes   674 Mbits/sec  71500  
[  5]  57.00-58.00  sec  81.0 MBytes   679 Mbits/sec  72060  
[  5]  58.00-59.00  sec  81.6 MBytes   684 Mbits/sec  72630  
[  5]  59.00-60.00  sec  81.8 MBytes   686 Mbits/sec  72770  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-60.00  sec  4.71 GBytes   674 Mbits/sec  0.000 ms  0/4291270 (0%)  sender
[  5]   0.00-60.08  sec  2.30 GBytes   330 Mbits/sec  0.011 ms  2204656/4291270 (51%)  receiver

iperf Done.
