benchmark-name,benchmark-type,server-node,client-node,socket-buffer-size,mtu,bandwidth,client-ram,client-cpu,server-ram,server-cpu,transport-protocol,loss,delay
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,-1,-1,0.0,831,6.67,udp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,21.0,810,7.15,848,8.73,tcp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,22.3,793,31.63,857,5.88,udp,0,350
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,741,1.57,709,1.99,idle,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,19.3,783,6.89,739,7.81,tcp,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,25.5,790,31.84,782,6.59,udp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,21.1,764,7.17,794,8.45,tcp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,23.3,769,30.35,777,5.99,udp,0,350
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,747,1.37,840,2.58,idle,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,19.7,766,6.77,815,8.09,tcp,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,24.7,769,31.5,834,6.16,udp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,22.8,799,7.46,853,8.65,tcp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,22.7,782,32.08,858,6.04,udp,0,350
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,746,1.58,784,2.17,idle,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,22.2,749,7.18,767,9.15,tcp,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,25.5,754,31.23,840,6.85,udp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,21.3,796,7.09,864,8.34,tcp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,21.9,782,32.45,862,5.72,udp,0,350
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,768,1.48,844,1.87,idle,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,24.6,777,7.39,857,9.07,tcp,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,25.1,772,31.8,834,6.18,udp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,23.5,809,7.62,843,9.0,tcp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,20.1,791,32.04,848,5.44,udp,0,350
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,763,1.56,840,2.08,idle,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,21.6,774,7.24,851,8.33,tcp,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,24.5,771,31.11,838,6.27,udp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,24.9,798,7.75,854,9.21,tcp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,22.3,769,31.67,857,5.99,udp,0,350
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,770,1.85,830,2.08,idle,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,21.7,783,6.9,848,7.97,tcp,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,26.1,768,31.24,837,6.73,udp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,22.4,789,7.33,854,9.28,tcp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,-1,-1,0.0,860,7.17,udp,0,350
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,750,1.48,842,2.84,idle,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,23.0,766,7.54,818,9.24,tcp,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,22.7,772,31.38,851,5.99,udp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,23.2,810,7.54,856,8.8,tcp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,25.7,800,32.01,856,6.64,udp,0,350
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,751,1.63,842,2.37,idle,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,26.2,760,8.18,804,9.92,tcp,0,350
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,22.5,759,31.43,835,6.35,udp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,20.7,805,7.25,851,8.54,tcp,0,350
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,23.3,793,32.06,838,5.97,udp,0,350
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,721,2.42,788,2.2,idle,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,105,729,24.7,827,26.13,tcp,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,143,719,23.59,795,15.31,udp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,114,726,25.86,852,26.54,tcp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,134,720,34.3,871,21.29,udp,0,50
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,690,2.34,863,1.99,idle,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,96.2,698,23.01,844,24.12,tcp,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,166,699,33.36,826,22.43,udp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,97.4,697,23.02,853,24.26,tcp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,133,716,1.68,864,1.53,udp,0,50
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,681,1.94,706,1.66,idle,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,93.1,714,22.09,754,24.36,tcp,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,150,716,27.1,791,17.81,udp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,94.5,717,23.77,821,24.9,tcp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,153,710,31.71,803,22.0,udp,0,50
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,686,2.26,856,2.15,idle,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,99.2,698,24.36,843,24.92,tcp,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,173,696,2.3,816,1.61,udp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,93.4,724,22.87,863,24.69,tcp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,-1,-1,0.0,871,23.01,udp,0,50
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,720,2.43,857,1.9,idle,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,105,732,25.85,786,26.39,tcp,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,151,705,31.42,802,21.19,udp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,97.1,724,24.2,837,25.37,tcp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,137,719,28.94,802,18.02,udp,0,50
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,705,2.47,850,1.84,idle,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,106,735,25.08,768,25.73,tcp,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,162,737,31.93,802,20.54,udp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,109,741,25.31,874,26.97,tcp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,-1,-1,0.0,873,22.54,udp,0,50
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,714,2.53,780,1.99,idle,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,87.1,725,21.79,822,23.75,tcp,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,136,715,27.92,852,17.26,udp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,104,728,24.05,850,25.1,tcp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,138,708,32.46,870,21.52,udp,0,50
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,719,2.54,866,2.2,idle,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,90.7,734,22.53,837,23.41,tcp,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,133,714,31.16,882,18.91,udp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,91.4,700,21.81,879,24.08,tcp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,159,698,34.99,880,22.56,udp,0,50
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,689,2.33,864,1.96,idle,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,103,708,24.62,849,26.25,tcp,0,50
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,154,735,16.59,880,10.81,udp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,89.2,740,22.39,885,23.58,tcp,0,50
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,161,735,34.21,880,22.7,udp,0,50
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,724,2.62,872,2.04,idle,0,50
