benchmark-name,benchmark-type,server-node,client-node,socket-buffer-size,mtu,bandwidth,client-ram,client-cpu,server-ram,server-cpu,transport-protocol,loss,delay
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,23.1,700,1.97,797,2.81,tcp,0,350
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,26.6,700,12.95,799,2.84,udp,0,350
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,699,1.64,791,2.0,idle,0,350
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,22.7,720,2.4,802,2.82,tcp,0,350
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,26.6,720,13.55,802,2.68,udp,0,350
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,22.5,701,1.94,797,2.76,tcp,0,350
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,26.6,698,13.08,795,2.74,udp,0,350
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,700,1.63,793,1.91,idle,0,350
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,23.2,725,2.06,807,2.84,tcp,0,350
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,26.6,716,13.51,801,2.91,udp,0,350
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,22.4,700,1.85,801,2.89,tcp,0,350
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,26.6,701,13.21,800,2.77,udp,0,350
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,693,1.35,797,1.94,idle,0,350
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,22.9,729,2.18,800,2.86,tcp,0,350
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,26.6,722,13.46,801,2.7,udp,0,350
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,22.8,727,2.16,800,2.93,tcp,0,350
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,26.6,712,13.25,803,2.8,udp,0,350
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,695,1.36,793,2.08,idle,0,350
