Connecting to host knb-server-28157, port 5201
[  5] local 10.136.173.97 port 50344 connected to 10.43.47.37 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  77.2 MBytes   647 Mbits/sec  68680  (omitted)
[  5]   0.00-1.00   sec  64.9 MBytes   544 Mbits/sec  57780  
[  5]   1.00-2.00   sec  66.0 MBytes   553 Mbits/sec  58710  
[  5]   2.00-3.00   sec  64.0 MBytes   537 Mbits/sec  56980  
[  5]   3.00-4.00   sec  66.2 MBytes   555 Mbits/sec  58900  
[  5]   4.00-5.00   sec  65.8 MBytes   552 Mbits/sec  58570  
[  5]   5.00-6.00   sec  64.1 MBytes   538 Mbits/sec  57090  
[  5]   6.00-7.00   sec  79.5 MBytes   667 Mbits/sec  70740  
[  5]   7.00-8.00   sec  79.9 MBytes   670 Mbits/sec  71140  
[  5]   8.00-9.00   sec  78.9 MBytes   662 Mbits/sec  70220  
[  5]   9.00-10.00  sec  79.9 MBytes   670 Mbits/sec  71100  
[  5]  10.00-11.00  sec  79.8 MBytes   669 Mbits/sec  71000  
[  5]  11.00-12.00  sec  79.7 MBytes   668 Mbits/sec  70920  
[  5]  12.00-13.00  sec  80.1 MBytes   672 Mbits/sec  71310  
[  5]  13.00-14.00  sec  79.9 MBytes   670 Mbits/sec  71120  
[  5]  14.00-15.00  sec  79.6 MBytes   668 Mbits/sec  70890  
[  5]  15.00-16.00  sec  80.1 MBytes   672 Mbits/sec  71270  
[  5]  16.00-17.00  sec  79.7 MBytes   669 Mbits/sec  70980  
[  5]  17.00-18.00  sec  79.5 MBytes   667 Mbits/sec  70810  
[  5]  18.00-19.00  sec  79.1 MBytes   663 Mbits/sec  70370  
[  5]  19.00-20.00  sec  78.8 MBytes   661 Mbits/sec  70100  
[  5]  20.00-21.00  sec  79.0 MBytes   663 Mbits/sec  70360  
[  5]  21.00-22.00  sec  82.9 MBytes   695 Mbits/sec  73780  
[  5]  22.00-23.00  sec  80.5 MBytes   675 Mbits/sec  71620  
[  5]  23.00-24.00  sec  79.5 MBytes   667 Mbits/sec  70730  
[  5]  24.00-25.00  sec  79.9 MBytes   670 Mbits/sec  71080  
[  5]  25.00-26.00  sec  80.3 MBytes   674 Mbits/sec  71510  
[  5]  26.00-27.00  sec  80.1 MBytes   672 Mbits/sec  71320  
[  5]  27.00-28.00  sec  79.9 MBytes   670 Mbits/sec  71150  
[  5]  28.00-29.00  sec  79.7 MBytes   668 Mbits/sec  70920  
[  5]  29.00-30.00  sec  79.7 MBytes   669 Mbits/sec  70970  
[  5]  30.00-31.00  sec  79.8 MBytes   669 Mbits/sec  70990  
[  5]  31.00-32.00  sec  80.1 MBytes   672 Mbits/sec  71290  
[  5]  32.00-33.00  sec  80.1 MBytes   672 Mbits/sec  71300  
[  5]  33.00-34.00  sec  80.4 MBytes   675 Mbits/sec  71580  
[  5]  34.00-35.00  sec  79.8 MBytes   669 Mbits/sec  71000  
[  5]  35.00-36.00  sec  79.5 MBytes   667 Mbits/sec  70760  
[  5]  36.00-37.00  sec  79.8 MBytes   669 Mbits/sec  71000  
[  5]  37.00-38.00  sec  79.4 MBytes   666 Mbits/sec  70710  
[  5]  38.00-39.00  sec  79.3 MBytes   666 Mbits/sec  70630  
[  5]  39.00-40.00  sec  79.9 MBytes   670 Mbits/sec  71140  
[  5]  40.00-41.00  sec  79.9 MBytes   670 Mbits/sec  71120  
[  5]  41.00-42.00  sec  80.0 MBytes   671 Mbits/sec  71200  
[  5]  42.00-43.00  sec  80.3 MBytes   673 Mbits/sec  71460  
[  5]  43.00-44.00  sec  79.9 MBytes   671 Mbits/sec  71150  
[  5]  44.00-45.00  sec  80.3 MBytes   674 Mbits/sec  71490  
[  5]  45.00-46.00  sec  81.3 MBytes   682 Mbits/sec  72380  
[  5]  46.00-47.00  sec  79.3 MBytes   665 Mbits/sec  70620  
[  5]  47.00-48.00  sec  79.6 MBytes   668 Mbits/sec  70840  
[  5]  48.00-49.00  sec  78.5 MBytes   659 Mbits/sec  69870  
[  5]  49.00-50.00  sec  79.6 MBytes   668 Mbits/sec  70860  
[  5]  50.00-51.00  sec  79.9 MBytes   670 Mbits/sec  71110  
[  5]  51.00-52.00  sec  80.0 MBytes   671 Mbits/sec  71190  
[  5]  52.00-53.00  sec  79.8 MBytes   669 Mbits/sec  71030  
[  5]  53.00-54.00  sec  80.1 MBytes   672 Mbits/sec  71290  
[  5]  54.00-55.00  sec  80.7 MBytes   677 Mbits/sec  71790  
[  5]  55.00-56.00  sec  80.7 MBytes   677 Mbits/sec  71790  
[  5]  56.00-57.00  sec  80.2 MBytes   672 Mbits/sec  71350  
[  5]  57.00-58.00  sec  80.3 MBytes   673 Mbits/sec  71460  
[  5]  58.00-59.00  sec  78.7 MBytes   660 Mbits/sec  70080  
[  5]  59.00-60.00  sec  79.3 MBytes   665 Mbits/sec  70580  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-60.00  sec  4.59 GBytes   658 Mbits/sec  0.000 ms  0/4186500 (0%)  sender
[  5]   0.00-60.05  sec  4.59 GBytes   657 Mbits/sec  0.014 ms  2876/4186500 (0.069%)  receiver

iperf Done.
