Connecting to host knb-server-54481, port 5201
[  5] local 10.136.173.73 port 36486 connected to 10.43.201.15 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  78.3 MBytes   657 Mbits/sec  69720  (omitted)
[  5]   0.00-1.00   sec  77.4 MBytes   649 Mbits/sec  68880  
[  5]   1.00-2.00   sec  77.8 MBytes   653 Mbits/sec  69260  
[  5]   2.00-3.00   sec  78.1 MBytes   655 Mbits/sec  69540  
[  5]   3.00-4.00   sec  77.7 MBytes   652 Mbits/sec  69200  
[  5]   4.00-5.00   sec  78.9 MBytes   661 Mbits/sec  70190  
[  5]   5.00-6.00   sec  78.7 MBytes   660 Mbits/sec  70050  
[  5]   6.00-7.00   sec  79.3 MBytes   665 Mbits/sec  70610  
[  5]   7.00-8.00   sec  78.6 MBytes   659 Mbits/sec  69920  
[  5]   8.00-9.00   sec  80.0 MBytes   671 Mbits/sec  71240  
[  5]   9.00-10.00  sec  78.1 MBytes   655 Mbits/sec  69520  
[  5]  10.00-11.00  sec  78.0 MBytes   655 Mbits/sec  69470  
[  5]  11.00-12.00  sec  78.7 MBytes   660 Mbits/sec  70020  
[  5]  12.00-13.00  sec  78.4 MBytes   658 Mbits/sec  69810  
[  5]  13.00-14.00  sec  78.6 MBytes   659 Mbits/sec  69920  
[  5]  14.00-15.00  sec  78.0 MBytes   655 Mbits/sec  69460  
[  5]  15.00-16.00  sec  78.3 MBytes   657 Mbits/sec  69660  
[  5]  16.00-17.00  sec  78.4 MBytes   657 Mbits/sec  69760  
[  5]  17.00-18.00  sec  78.7 MBytes   660 Mbits/sec  70060  
[  5]  18.00-19.00  sec  82.6 MBytes   693 Mbits/sec  73540  
[  5]  19.00-20.00  sec  79.0 MBytes   663 Mbits/sec  70360  
[  5]  20.00-21.00  sec  78.9 MBytes   662 Mbits/sec  70250  
[  5]  21.00-22.00  sec  77.6 MBytes   651 Mbits/sec  69080  
[  5]  22.00-23.00  sec  78.2 MBytes   656 Mbits/sec  69610  
[  5]  23.00-24.00  sec  78.4 MBytes   657 Mbits/sec  69760  
[  5]  24.00-25.00  sec  62.0 MBytes   520 Mbits/sec  55180  
[  5]  25.00-26.00  sec  63.9 MBytes   536 Mbits/sec  56870  
[  5]  26.00-27.00  sec  60.9 MBytes   511 Mbits/sec  54220  
[  5]  27.00-28.00  sec  63.4 MBytes   532 Mbits/sec  56430  
[  5]  28.00-29.00  sec  64.4 MBytes   540 Mbits/sec  57300  
[  5]  29.00-30.00  sec  61.2 MBytes   514 Mbits/sec  54490  
[  5]  30.00-31.00  sec  63.9 MBytes   536 Mbits/sec  56890  
[  5]  31.00-32.00  sec  61.8 MBytes   519 Mbits/sec  55030  
[  5]  32.00-33.00  sec  60.9 MBytes   511 Mbits/sec  54170  
[  5]  33.00-34.00  sec  60.7 MBytes   509 Mbits/sec  54000  
[  5]  34.00-35.00  sec  64.4 MBytes   541 Mbits/sec  57360  
[  5]  35.00-36.00  sec  79.2 MBytes   665 Mbits/sec  70520  
[  5]  36.00-37.00  sec  78.8 MBytes   661 Mbits/sec  70130  
[  5]  37.00-38.00  sec  78.0 MBytes   654 Mbits/sec  69410  
[  5]  38.00-39.00  sec  79.2 MBytes   664 Mbits/sec  70500  
[  5]  39.00-40.00  sec  78.7 MBytes   661 Mbits/sec  70090  
[  5]  40.00-41.00  sec  77.9 MBytes   653 Mbits/sec  69340  
[  5]  41.00-42.00  sec  78.6 MBytes   659 Mbits/sec  69970  
[  5]  42.00-43.00  sec  79.5 MBytes   667 Mbits/sec  70810  
[  5]  43.00-44.00  sec  78.3 MBytes   657 Mbits/sec  69700  
[  5]  44.00-45.00  sec  77.6 MBytes   651 Mbits/sec  69040  
[  5]  45.00-46.00  sec  78.2 MBytes   656 Mbits/sec  69570  
[  5]  46.00-47.00  sec  77.9 MBytes   653 Mbits/sec  69330  
[  5]  47.00-48.00  sec  77.7 MBytes   652 Mbits/sec  69170  
[  5]  48.00-49.00  sec  78.8 MBytes   661 Mbits/sec  70100  
[  5]  49.00-50.00  sec  78.8 MBytes   661 Mbits/sec  70100  
[  5]  50.00-51.00  sec  78.8 MBytes   661 Mbits/sec  70150  
[  5]  51.00-52.00  sec  79.7 MBytes   669 Mbits/sec  70970  
[  5]  52.00-53.00  sec  78.8 MBytes   661 Mbits/sec  70100  
[  5]  53.00-54.00  sec  78.6 MBytes   659 Mbits/sec  69970  
[  5]  54.00-55.00  sec  78.0 MBytes   654 Mbits/sec  69430  
[  5]  55.00-56.00  sec  78.8 MBytes   661 Mbits/sec  70120  
[  5]  56.00-57.00  sec  79.2 MBytes   664 Mbits/sec  70480  
[  5]  57.00-58.00  sec  79.0 MBytes   663 Mbits/sec  70320  
[  5]  58.00-59.00  sec  78.9 MBytes   662 Mbits/sec  70210  
[  5]  59.00-60.00  sec  78.9 MBytes   662 Mbits/sec  70210  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-60.00  sec  4.43 GBytes   635 Mbits/sec  0.000 ms  0/4040850 (0%)  sender
[  5]   0.00-60.04  sec  4.43 GBytes   634 Mbits/sec  0.014 ms  1584/4040849 (0.039%)  receiver

iperf Done.
