Connecting to host knb-server-195080, port 5201
[  5] local 10.136.173.91 port 42472 connected to 10.43.10.62 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  79.7 MBytes   669 Mbits/sec  70970  (omitted)
[  5]   0.00-1.00   sec  77.5 MBytes   650 Mbits/sec  68990  
[  5]   1.00-2.00   sec  78.3 MBytes   657 Mbits/sec  69730  
[  5]   2.00-3.00   sec  78.8 MBytes   661 Mbits/sec  70140  
[  5]   3.00-4.00   sec  78.3 MBytes   657 Mbits/sec  69730  
[  5]   4.00-5.00   sec  78.2 MBytes   656 Mbits/sec  69610  
[  5]   5.00-6.00   sec  79.2 MBytes   665 Mbits/sec  70520  
[  5]   6.00-7.00   sec  77.8 MBytes   652 Mbits/sec  69210  
[  5]   7.00-8.00   sec  78.6 MBytes   659 Mbits/sec  69950  
[  5]   8.00-9.00   sec  78.8 MBytes   661 Mbits/sec  70170  
[  5]   9.00-10.00  sec  78.9 MBytes   662 Mbits/sec  70210  
[  5]  10.00-11.00  sec  77.8 MBytes   653 Mbits/sec  69280  
[  5]  11.00-12.00  sec  78.3 MBytes   657 Mbits/sec  69720  
[  5]  12.00-13.00  sec  78.6 MBytes   659 Mbits/sec  69980  
[  5]  13.00-14.00  sec  78.0 MBytes   654 Mbits/sec  69400  
[  5]  14.00-15.00  sec  78.6 MBytes   659 Mbits/sec  69950  
[  5]  15.00-16.00  sec  78.8 MBytes   661 Mbits/sec  70150  
[  5]  16.00-17.00  sec  79.7 MBytes   669 Mbits/sec  70970  
[  5]  17.00-18.00  sec  78.2 MBytes   656 Mbits/sec  69600  
[  5]  18.00-19.00  sec  77.9 MBytes   654 Mbits/sec  69360  
[  5]  19.00-20.00  sec  77.6 MBytes   651 Mbits/sec  69070  
[  5]  20.00-21.00  sec  77.3 MBytes   648 Mbits/sec  68790  
[  5]  21.00-22.00  sec  77.1 MBytes   647 Mbits/sec  68650  
[  5]  22.00-23.00  sec  76.9 MBytes   646 Mbits/sec  68490  
[  5]  23.00-24.00  sec  77.2 MBytes   647 Mbits/sec  68700  
[  5]  24.00-25.00  sec  79.0 MBytes   663 Mbits/sec  70340  
[  5]  25.00-26.00  sec  79.2 MBytes   664 Mbits/sec  70460  
[  5]  26.00-27.00  sec  78.3 MBytes   657 Mbits/sec  69670  
[  5]  27.00-28.00  sec  79.8 MBytes   669 Mbits/sec  71020  
[  5]  28.00-29.00  sec  78.9 MBytes   662 Mbits/sec  70270  
[  5]  29.00-30.00  sec  78.7 MBytes   660 Mbits/sec  70050  
[  5]  30.00-31.00  sec  77.1 MBytes   646 Mbits/sec  68600  
[  5]  31.00-32.00  sec  77.1 MBytes   647 Mbits/sec  68620  
[  5]  32.00-33.00  sec  78.8 MBytes   661 Mbits/sec  70150  
[  5]  33.00-34.00  sec  77.0 MBytes   646 Mbits/sec  68530  
[  5]  34.00-35.00  sec  77.6 MBytes   651 Mbits/sec  69110  
[  5]  35.00-36.00  sec  77.6 MBytes   651 Mbits/sec  69090  
[  5]  36.00-37.00  sec  77.7 MBytes   652 Mbits/sec  69150  
[  5]  37.00-38.00  sec  78.4 MBytes   658 Mbits/sec  69830  
[  5]  38.00-39.00  sec  79.9 MBytes   671 Mbits/sec  71160  
[  5]  39.00-40.00  sec  78.4 MBytes   658 Mbits/sec  69800  
[  5]  40.00-41.00  sec  79.9 MBytes   670 Mbits/sec  71150  
[  5]  41.00-42.00  sec  78.1 MBytes   656 Mbits/sec  69560  
[  5]  42.00-43.00  sec  79.4 MBytes   666 Mbits/sec  70700  
[  5]  43.00-44.00  sec  78.9 MBytes   662 Mbits/sec  70210  
[  5]  44.00-45.00  sec  78.9 MBytes   662 Mbits/sec  70250  
[  5]  45.00-46.00  sec  78.7 MBytes   660 Mbits/sec  70090  
[  5]  46.00-47.00  sec  79.1 MBytes   664 Mbits/sec  70400  
[  5]  47.00-48.00  sec  79.3 MBytes   665 Mbits/sec  70610  
[  5]  48.00-49.00  sec  78.6 MBytes   659 Mbits/sec  69930  
[  5]  49.00-50.00  sec  78.8 MBytes   661 Mbits/sec  70110  
[  5]  50.00-51.00  sec  77.0 MBytes   646 Mbits/sec  68500  
[  5]  51.00-52.00  sec  78.6 MBytes   659 Mbits/sec  69930  
[  5]  52.00-53.00  sec  78.5 MBytes   658 Mbits/sec  69860  
[  5]  53.00-54.00  sec  78.2 MBytes   656 Mbits/sec  69630  
[  5]  54.00-55.00  sec  78.9 MBytes   661 Mbits/sec  70190  
[  5]  55.00-56.00  sec  78.8 MBytes   661 Mbits/sec  70100  
[  5]  56.00-57.00  sec  78.3 MBytes   657 Mbits/sec  69740  
[  5]  57.00-58.00  sec  78.5 MBytes   658 Mbits/sec  69850  
[  5]  58.00-59.00  sec  78.9 MBytes   662 Mbits/sec  70240  
[  5]  59.00-60.00  sec  78.6 MBytes   660 Mbits/sec  70000  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-60.00  sec  4.59 GBytes   658 Mbits/sec  0.000 ms  0/4187270 (0%)  sender
[  5]   0.00-60.04  sec  4.59 GBytes   657 Mbits/sec  0.015 ms  2331/4187268 (0.056%)  receiver

iperf Done.
