Connecting to host knb-server-357009, port 5201
[  5] local 10.136.173.97 port 60095 connected to 10.43.118.94 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  66.4 MBytes   557 Mbits/sec  59140  (omitted)
[  5]   0.00-1.00   sec  72.4 MBytes   607 Mbits/sec  64460  
[  5]   1.00-2.00   sec  74.2 MBytes   622 Mbits/sec  66040  
[  5]   2.00-3.00   sec  74.9 MBytes   628 Mbits/sec  66640  
[  5]   3.00-4.00   sec  74.8 MBytes   627 Mbits/sec  66550  
[  5]   4.00-5.00   sec  74.0 MBytes   621 Mbits/sec  65910  
[  5]   5.00-6.00   sec  74.0 MBytes   621 Mbits/sec  65850  
[  5]   6.00-7.00   sec  75.8 MBytes   636 Mbits/sec  67460  
[  5]   7.00-8.00   sec  74.5 MBytes   625 Mbits/sec  66300  
[  5]   8.00-9.00   sec  75.5 MBytes   634 Mbits/sec  67230  
[  5]   9.00-10.00  sec  71.6 MBytes   601 Mbits/sec  63740  
[  5]  10.00-11.00  sec  73.5 MBytes   617 Mbits/sec  65450  
[  5]  11.00-12.00  sec  75.3 MBytes   632 Mbits/sec  67060  
[  5]  12.00-13.00  sec  74.7 MBytes   627 Mbits/sec  66500  
[  5]  13.00-14.00  sec  75.3 MBytes   632 Mbits/sec  67050  
[  5]  14.00-15.00  sec  73.3 MBytes   615 Mbits/sec  65290  
[  5]  15.00-16.00  sec  73.9 MBytes   620 Mbits/sec  65780  
[  5]  16.00-17.00  sec  74.0 MBytes   621 Mbits/sec  65850  
[  5]  17.00-18.00  sec  74.2 MBytes   623 Mbits/sec  66090  
[  5]  18.00-19.00  sec  73.8 MBytes   619 Mbits/sec  65680  
[  5]  19.00-20.00  sec  74.5 MBytes   625 Mbits/sec  66290  
[  5]  20.00-21.00  sec  74.5 MBytes   625 Mbits/sec  66310  
[  5]  21.00-22.00  sec  74.8 MBytes   627 Mbits/sec  66550  
[  5]  22.00-23.00  sec  75.1 MBytes   630 Mbits/sec  66810  
[  5]  23.00-24.00  sec  75.1 MBytes   630 Mbits/sec  66840  
[  5]  24.00-25.00  sec  73.2 MBytes   614 Mbits/sec  65190  
[  5]  25.00-26.00  sec  73.9 MBytes   620 Mbits/sec  65820  
[  5]  26.00-27.00  sec  71.2 MBytes   597 Mbits/sec  63370  
[  5]  27.00-28.00  sec  72.8 MBytes   611 Mbits/sec  64820  
[  5]  28.00-29.00  sec  74.4 MBytes   624 Mbits/sec  66200  
[  5]  29.00-30.00  sec  77.6 MBytes   651 Mbits/sec  69060  
[  5]  30.00-31.00  sec  73.9 MBytes   620 Mbits/sec  65790  
[  5]  31.00-32.00  sec  73.8 MBytes   619 Mbits/sec  65670  
[  5]  32.00-33.00  sec  73.9 MBytes   620 Mbits/sec  65790  
[  5]  33.00-34.00  sec  74.2 MBytes   623 Mbits/sec  66070  
[  5]  34.00-35.00  sec  73.2 MBytes   614 Mbits/sec  65190  
[  5]  35.00-36.00  sec  73.0 MBytes   612 Mbits/sec  64970  
[  5]  36.00-37.00  sec  73.3 MBytes   615 Mbits/sec  65290  
[  5]  37.00-38.00  sec  73.0 MBytes   612 Mbits/sec  64980  
[  5]  38.00-39.00  sec  74.3 MBytes   623 Mbits/sec  66140  
[  5]  39.00-40.00  sec  74.5 MBytes   625 Mbits/sec  66280  
[  5]  40.00-41.00  sec  74.0 MBytes   620 Mbits/sec  65830  
[  5]  41.00-42.00  sec  75.1 MBytes   630 Mbits/sec  66890  
[  5]  42.00-43.00  sec  74.5 MBytes   625 Mbits/sec  66310  
[  5]  43.00-44.00  sec  74.9 MBytes   628 Mbits/sec  66630  
[  5]  44.00-45.00  sec  73.7 MBytes   618 Mbits/sec  65590  
[  5]  45.00-46.00  sec  74.2 MBytes   622 Mbits/sec  66010  
[  5]  46.00-47.00  sec  74.4 MBytes   624 Mbits/sec  66240  
[  5]  47.00-48.00  sec  73.5 MBytes   617 Mbits/sec  65440  
[  5]  48.00-49.00  sec  74.3 MBytes   623 Mbits/sec  66120  
[  5]  49.00-50.00  sec  75.0 MBytes   629 Mbits/sec  66790  
[  5]  50.00-51.00  sec  74.8 MBytes   627 Mbits/sec  66580  
[  5]  51.00-52.00  sec  74.0 MBytes   621 Mbits/sec  65900  
[  5]  52.00-53.00  sec  73.6 MBytes   618 Mbits/sec  65530  
[  5]  53.00-54.00  sec  73.8 MBytes   619 Mbits/sec  65680  
[  5]  54.00-55.00  sec  73.1 MBytes   613 Mbits/sec  65100  
[  5]  55.00-56.00  sec  73.2 MBytes   614 Mbits/sec  65190  
[  5]  56.00-57.00  sec  73.0 MBytes   613 Mbits/sec  65000  
[  5]  57.00-58.00  sec  72.7 MBytes   610 Mbits/sec  64730  
[  5]  58.00-59.00  sec  73.3 MBytes   615 Mbits/sec  65290  
[  5]  59.00-60.00  sec  74.0 MBytes   620 Mbits/sec  65830  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-60.00  sec  4.34 GBytes   621 Mbits/sec  0.000 ms  0/3955040 (0%)  sender
[  5]   0.00-60.31  sec  1.32 GBytes   187 Mbits/sec  0.032 ms  2796310/3955039 (71%)  receiver

iperf Done.
