Connecting to host 10.136.80.142, port 5201
[  5] local 10.136.173.91 port 44662 connected to 10.136.80.142 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  81.8 MBytes   686 Mbits/sec  72790  (omitted)
[  5]   0.00-1.00   sec  81.4 MBytes   683 Mbits/sec  72490  
[  5]   1.00-2.00   sec  81.6 MBytes   685 Mbits/sec  72630  
[  5]   2.00-3.00   sec  82.0 MBytes   688 Mbits/sec  73010  
[  5]   3.00-4.00   sec  82.2 MBytes   690 Mbits/sec  73180  
[  5]   4.00-5.00   sec  82.5 MBytes   692 Mbits/sec  73410  
[  5]   5.00-6.00   sec  83.4 MBytes   700 Mbits/sec  74260  
[  5]   6.00-7.00   sec  81.3 MBytes   682 Mbits/sec  72380  
[  5]   7.00-8.00   sec  81.5 MBytes   684 Mbits/sec  72540  
[  5]   8.00-9.00   sec  81.7 MBytes   685 Mbits/sec  72690  
[  5]   9.00-10.00  sec  83.6 MBytes   701 Mbits/sec  74400  
[  5]  10.00-11.00  sec  82.9 MBytes   695 Mbits/sec  73780  
[  5]  11.00-12.00  sec  83.3 MBytes   699 Mbits/sec  74180  
[  5]  12.00-13.00  sec  83.5 MBytes   700 Mbits/sec  74290  
[  5]  13.00-14.00  sec  83.7 MBytes   702 Mbits/sec  74480  
[  5]  14.00-15.00  sec  83.0 MBytes   696 Mbits/sec  73880  
[  5]  15.00-16.00  sec  83.9 MBytes   704 Mbits/sec  74680  
[  5]  16.00-17.00  sec  82.1 MBytes   689 Mbits/sec  73070  
[  5]  17.00-18.00  sec  83.3 MBytes   699 Mbits/sec  74140  
[  5]  18.00-19.00  sec  83.3 MBytes   699 Mbits/sec  74190  
[  5]  19.00-20.00  sec  84.3 MBytes   707 Mbits/sec  75020  
[  5]  20.00-21.00  sec  82.6 MBytes   693 Mbits/sec  73560  
[  5]  21.00-22.00  sec  83.2 MBytes   698 Mbits/sec  74090  
[  5]  22.00-23.00  sec  83.6 MBytes   701 Mbits/sec  74400  
[  5]  23.00-24.00  sec  82.7 MBytes   694 Mbits/sec  73600  
[  5]  24.00-25.00  sec  83.2 MBytes   698 Mbits/sec  74070  
[  5]  25.00-26.00  sec  83.6 MBytes   701 Mbits/sec  74380  
[  5]  26.00-27.00  sec  82.2 MBytes   690 Mbits/sec  73210  
[  5]  27.00-28.00  sec  83.4 MBytes   700 Mbits/sec  74260  
[  5]  28.00-29.00  sec  83.0 MBytes   696 Mbits/sec  73880  
[  5]  29.00-30.00  sec  83.6 MBytes   702 Mbits/sec  74440  
[  5]  30.00-31.00  sec  83.0 MBytes   697 Mbits/sec  73910  
[  5]  31.00-32.00  sec  83.2 MBytes   698 Mbits/sec  74060  
[  5]  32.00-33.00  sec  82.5 MBytes   692 Mbits/sec  73440  
[  5]  33.00-34.00  sec  83.5 MBytes   701 Mbits/sec  74360  
[  5]  34.00-35.00  sec  83.0 MBytes   696 Mbits/sec  73840  
[  5]  35.00-36.00  sec  83.4 MBytes   699 Mbits/sec  74200  
[  5]  36.00-37.00  sec  81.8 MBytes   686 Mbits/sec  72790  
[  5]  37.00-38.00  sec  82.6 MBytes   693 Mbits/sec  73540  
[  5]  38.00-39.00  sec  80.6 MBytes   676 Mbits/sec  71770  
[  5]  39.00-40.00  sec  83.0 MBytes   697 Mbits/sec  73910  
[  5]  40.00-41.00  sec  83.1 MBytes   697 Mbits/sec  73960  
[  5]  41.00-42.00  sec  82.5 MBytes   692 Mbits/sec  73480  
[  5]  42.00-43.00  sec  83.3 MBytes   698 Mbits/sec  74110  
[  5]  43.00-44.00  sec  82.5 MBytes   692 Mbits/sec  73400  
[  5]  44.00-45.00  sec  82.8 MBytes   694 Mbits/sec  73670  
[  5]  45.00-46.00  sec  82.2 MBytes   689 Mbits/sec  73130  
[  5]  46.00-47.00  sec  81.6 MBytes   685 Mbits/sec  72630  
[  5]  47.00-48.00  sec  82.2 MBytes   690 Mbits/sec  73180  
[  5]  48.00-49.00  sec  82.2 MBytes   689 Mbits/sec  73140  
[  5]  49.00-50.00  sec  83.4 MBytes   700 Mbits/sec  74250  
[  5]  50.00-51.00  sec  82.6 MBytes   693 Mbits/sec  73550  
[  5]  51.00-52.00  sec  82.9 MBytes   695 Mbits/sec  73780  
[  5]  52.00-53.00  sec  82.8 MBytes   694 Mbits/sec  73660  
[  5]  53.00-54.00  sec  83.0 MBytes   697 Mbits/sec  73910  
[  5]  54.00-55.00  sec  82.7 MBytes   694 Mbits/sec  73600  
[  5]  55.00-56.00  sec  83.9 MBytes   704 Mbits/sec  74680  
[  5]  56.00-57.00  sec  81.7 MBytes   686 Mbits/sec  72750  
[  5]  57.00-58.00  sec  82.3 MBytes   691 Mbits/sec  73290  
[  5]  58.00-59.00  sec  82.6 MBytes   693 Mbits/sec  73550  
[  5]  59.00-60.00  sec  83.0 MBytes   697 Mbits/sec  73900  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-60.00  sec  4.85 GBytes   694 Mbits/sec  0.000 ms  0/4420030 (0%)  sender
[  5]   0.00-61.32  sec   194 MBytes  26.6 Mbits/sec  0.021 ms  4313163/4415206 (98%)  receiver

iperf Done.
