Connecting to host 10.136.80.173, port 5201
[  5] local 10.136.173.91 port 47679 connected to 10.136.80.173 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  94.9 MBytes   796 Mbits/sec  71190  (omitted)
[  5]   0.00-1.00   sec  94.3 MBytes   791 Mbits/sec  70750  
[  5]   1.00-2.00   sec  93.2 MBytes   781 Mbits/sec  69870  
[  5]   2.00-3.00   sec  92.7 MBytes   777 Mbits/sec  69500  
[  5]   3.00-4.00   sec  93.1 MBytes   781 Mbits/sec  69860  
[  5]   4.00-5.00   sec  93.6 MBytes   785 Mbits/sec  70230  
[  5]   5.00-6.00   sec  92.9 MBytes   780 Mbits/sec  69710  
[  5]   6.00-7.00   sec  93.6 MBytes   786 Mbits/sec  70240  
[  5]   7.00-8.00   sec  93.8 MBytes   787 Mbits/sec  70350  
[  5]   8.00-9.00   sec  93.7 MBytes   786 Mbits/sec  70250  
[  5]   9.00-10.00  sec  93.2 MBytes   782 Mbits/sec  69940  
[  5]  10.00-11.00  sec  93.1 MBytes   781 Mbits/sec  69800  
[  5]  11.00-12.00  sec  93.8 MBytes   787 Mbits/sec  70360  
[  5]  12.00-13.00  sec  93.7 MBytes   786 Mbits/sec  70250  
[  5]  13.00-14.00  sec  92.9 MBytes   779 Mbits/sec  69660  
[  5]  14.00-15.00  sec  94.1 MBytes   789 Mbits/sec  70570  
[  5]  15.00-16.00  sec  93.4 MBytes   783 Mbits/sec  70040  
[  5]  16.00-17.00  sec  93.4 MBytes   784 Mbits/sec  70060  
[  5]  17.00-18.00  sec  93.6 MBytes   785 Mbits/sec  70170  
[  5]  18.00-19.00  sec  93.6 MBytes   785 Mbits/sec  70210  
[  5]  19.00-20.00  sec  93.6 MBytes   785 Mbits/sec  70180  
[  5]  20.00-21.00  sec  91.9 MBytes   771 Mbits/sec  68920  
[  5]  21.00-22.00  sec  92.8 MBytes   779 Mbits/sec  69640  
[  5]  22.00-23.00  sec  92.9 MBytes   779 Mbits/sec  69660  
[  5]  23.00-24.00  sec  93.0 MBytes   780 Mbits/sec  69770  
[  5]  24.00-25.00  sec  93.6 MBytes   785 Mbits/sec  70200  
[  5]  25.00-26.00  sec  93.7 MBytes   786 Mbits/sec  70270  
[  5]  26.00-27.00  sec  92.9 MBytes   779 Mbits/sec  69650  
[  5]  27.00-28.00  sec  93.6 MBytes   785 Mbits/sec  70180  
[  5]  28.00-29.00  sec  94.8 MBytes   795 Mbits/sec  71090  
[  5]  29.00-30.00  sec  93.3 MBytes   783 Mbits/sec  70000  
[  5]  30.00-31.00  sec  94.0 MBytes   788 Mbits/sec  70500  
[  5]  31.00-32.00  sec  96.4 MBytes   809 Mbits/sec  72340  
[  5]  32.00-33.00  sec  93.8 MBytes   787 Mbits/sec  70360  
[  5]  33.00-34.00  sec  92.2 MBytes   773 Mbits/sec  69130  
[  5]  34.00-35.00  sec  93.4 MBytes   783 Mbits/sec  70030  
[  5]  35.00-36.00  sec  93.4 MBytes   783 Mbits/sec  70020  
[  5]  36.00-37.00  sec  93.1 MBytes   781 Mbits/sec  69840  
[  5]  37.00-38.00  sec  93.4 MBytes   783 Mbits/sec  70050  
[  5]  38.00-39.00  sec  93.0 MBytes   781 Mbits/sec  69790  
[  5]  39.00-40.00  sec  93.6 MBytes   786 Mbits/sec  70240  
[  5]  40.00-41.00  sec  92.2 MBytes   773 Mbits/sec  69120  
[  5]  41.00-42.00  sec  96.4 MBytes   808 Mbits/sec  72280  
[  5]  42.00-43.00  sec  94.6 MBytes   793 Mbits/sec  70950  
[  5]  43.00-44.00  sec  91.8 MBytes   770 Mbits/sec  68870  
[  5]  44.00-45.00  sec  93.1 MBytes   781 Mbits/sec  69830  
[  5]  45.00-46.00  sec  93.3 MBytes   782 Mbits/sec  69970  
[  5]  46.00-47.00  sec  92.9 MBytes   779 Mbits/sec  69690  
[  5]  47.00-48.00  sec  93.3 MBytes   783 Mbits/sec  69990  
[  5]  48.00-49.00  sec  93.1 MBytes   781 Mbits/sec  69810  
[  5]  49.00-50.00  sec  92.8 MBytes   778 Mbits/sec  69580  
[  5]  50.00-51.00  sec  92.7 MBytes   777 Mbits/sec  69510  
[  5]  51.00-52.00  sec  92.9 MBytes   779 Mbits/sec  69670  
[  5]  52.00-53.00  sec  93.3 MBytes   783 Mbits/sec  69980  
[  5]  53.00-54.00  sec  93.2 MBytes   782 Mbits/sec  69920  
[  5]  54.00-55.00  sec  93.3 MBytes   782 Mbits/sec  69950  
[  5]  55.00-56.00  sec  93.7 MBytes   786 Mbits/sec  70310  
[  5]  56.00-57.00  sec  93.4 MBytes   784 Mbits/sec  70060  
[  5]  57.00-58.00  sec  93.5 MBytes   785 Mbits/sec  70150  
[  5]  58.00-59.00  sec  93.0 MBytes   780 Mbits/sec  69770  
[  5]  59.00-60.00  sec  92.9 MBytes   780 Mbits/sec  69710  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-60.00  sec  5.47 GBytes   783 Mbits/sec  0.000 ms  0/4202800 (0%)  sender
[  5]   0.00-60.04  sec  5.42 GBytes   775 Mbits/sec  0.008 ms  43616/4202800 (1%)  receiver

iperf Done.
