Connecting to host 10.136.80.134, port 5201
[  5] local 10.136.173.71 port 39773 connected to 10.136.80.134 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  84.4 MBytes   708 Mbits/sec  75130  (omitted)
[  5]   0.00-1.00   sec  81.4 MBytes   683 Mbits/sec  72440  
[  5]   1.00-2.00   sec  82.1 MBytes   689 Mbits/sec  73070  
[  5]   2.00-3.00   sec  82.5 MBytes   692 Mbits/sec  73430  
[  5]   3.00-4.00   sec  82.8 MBytes   694 Mbits/sec  73670  
[  5]   4.00-5.00   sec  83.1 MBytes   697 Mbits/sec  73970  
[  5]   5.00-6.00   sec  83.7 MBytes   702 Mbits/sec  74530  
[  5]   6.00-7.00   sec  82.1 MBytes   688 Mbits/sec  73040  
[  5]   7.00-8.00   sec  83.1 MBytes   697 Mbits/sec  73990  
[  5]   8.00-9.00   sec  83.7 MBytes   702 Mbits/sec  74520  
[  5]   9.00-10.00  sec  84.0 MBytes   705 Mbits/sec  74810  
[  5]  10.00-11.00  sec  82.1 MBytes   689 Mbits/sec  73090  
[  5]  11.00-12.00  sec  83.0 MBytes   697 Mbits/sec  73920  
[  5]  12.00-13.00  sec  83.1 MBytes   697 Mbits/sec  73990  
[  5]  13.00-14.00  sec  82.7 MBytes   693 Mbits/sec  73580  
[  5]  14.00-15.00  sec  76.1 MBytes   638 Mbits/sec  67720  
[  5]  15.00-16.00  sec  68.5 MBytes   575 Mbits/sec  61010  
[  5]  16.00-17.00  sec  79.1 MBytes   664 Mbits/sec  70430  
[  5]  17.00-18.00  sec  82.3 MBytes   690 Mbits/sec  73240  
[  5]  18.00-19.00  sec  82.6 MBytes   693 Mbits/sec  73520  
[  5]  19.00-20.00  sec  82.2 MBytes   689 Mbits/sec  73140  
[  5]  20.00-21.00  sec  82.2 MBytes   689 Mbits/sec  73150  
[  5]  21.00-22.00  sec  83.1 MBytes   697 Mbits/sec  73980  
[  5]  22.00-23.00  sec  82.9 MBytes   696 Mbits/sec  73820  
[  5]  23.00-24.00  sec  82.6 MBytes   693 Mbits/sec  73530  
[  5]  24.00-25.00  sec  82.2 MBytes   690 Mbits/sec  73190  
[  5]  25.00-26.00  sec  82.8 MBytes   695 Mbits/sec  73700  
[  5]  26.00-27.00  sec  83.0 MBytes   696 Mbits/sec  73890  
[  5]  27.00-28.00  sec  82.6 MBytes   693 Mbits/sec  73540  
[  5]  28.00-29.00  sec  82.4 MBytes   691 Mbits/sec  73340  
[  5]  29.00-30.00  sec  82.7 MBytes   694 Mbits/sec  73650  
[  5]  30.00-31.00  sec  81.8 MBytes   686 Mbits/sec  72840  
[  5]  31.00-32.00  sec  83.2 MBytes   698 Mbits/sec  74040  
[  5]  32.00-33.00  sec  81.7 MBytes   685 Mbits/sec  72720  
[  5]  33.00-34.00  sec  83.5 MBytes   700 Mbits/sec  74320  
[  5]  34.00-35.00  sec  83.1 MBytes   697 Mbits/sec  73930  
[  5]  35.00-36.00  sec  83.1 MBytes   697 Mbits/sec  73930  
[  5]  36.00-37.00  sec  82.7 MBytes   693 Mbits/sec  73570  
[  5]  37.00-38.00  sec  81.9 MBytes   687 Mbits/sec  72880  
[  5]  38.00-39.00  sec  81.7 MBytes   685 Mbits/sec  72680  
[  5]  39.00-40.00  sec  82.2 MBytes   690 Mbits/sec  73210  
[  5]  40.00-41.00  sec  81.7 MBytes   685 Mbits/sec  72740  
[  5]  41.00-42.00  sec  82.5 MBytes   692 Mbits/sec  73410  
[  5]  42.00-43.00  sec  82.7 MBytes   694 Mbits/sec  73620  
[  5]  43.00-44.00  sec  83.1 MBytes   697 Mbits/sec  73980  
[  5]  44.00-45.00  sec  83.2 MBytes   698 Mbits/sec  74040  
[  5]  45.00-46.00  sec  83.4 MBytes   699 Mbits/sec  74210  
[  5]  46.00-47.00  sec  83.1 MBytes   697 Mbits/sec  74010  
[  5]  47.00-48.00  sec  83.0 MBytes   696 Mbits/sec  73870  
[  5]  48.00-49.00  sec  82.8 MBytes   694 Mbits/sec  73680  
[  5]  49.00-50.00  sec  82.8 MBytes   694 Mbits/sec  73660  
[  5]  50.00-51.00  sec  82.2 MBytes   689 Mbits/sec  73140  
[  5]  51.00-52.00  sec  83.6 MBytes   701 Mbits/sec  74390  
[  5]  52.00-53.00  sec  83.5 MBytes   700 Mbits/sec  74330  
[  5]  53.00-54.00  sec  81.9 MBytes   687 Mbits/sec  72890  
[  5]  54.00-55.00  sec  82.8 MBytes   694 Mbits/sec  73690  
[  5]  55.00-56.00  sec  82.5 MBytes   692 Mbits/sec  73480  
[  5]  56.00-57.00  sec  82.5 MBytes   692 Mbits/sec  73400  
[  5]  57.00-58.00  sec  82.5 MBytes   692 Mbits/sec  73420  
[  5]  58.00-59.00  sec  82.8 MBytes   695 Mbits/sec  73730  
[  5]  59.00-60.00  sec  83.2 MBytes   698 Mbits/sec  74060  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-60.00  sec  4.82 GBytes   690 Mbits/sec  0.000 ms  0/4394770 (0%)  sender
[  5]   0.00-60.04  sec  4.82 GBytes   690 Mbits/sec  0.013 ms  806/4394769 (0.018%)  receiver

iperf Done.
