benchmark-name,benchmark-type,server-node,client-node,socket-buffer-size,mtu,bandwidth,client-ram,client-cpu,server-ram,server-cpu,transport-protocol,loss,delay
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,51.1,747,13.68,868,16.97,tcp,0,50
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,60.0,747,16.63,867,20.74,tcp,0,50
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,62.3,750,15.74,868,19.72,tcp,0,50
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,73.0,751,18.43,869,24.22,tcp,0,50
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,58.8,749,16.17,872,20.28,tcp,0,50
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,64.4,749,16.95,827,21.61,tcp,0,50
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,60.0,752,15.63,822,20.52,tcp,0,50
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,59.6,752,16.1,832,20.61,tcp,0,50
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,23.2,745,7.72,822,9.84,tcp,0,250
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,26.4,753,8.55,826,10.83,tcp,0,250
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,22.3,749,7.13,830,9.29,tcp,0,250
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,23.5,758,7.58,825,9.35,tcp,0,250
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,21.4,754,7.24,823,9.4,tcp,0,250
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,26.4,752,8.06,826,10.25,tcp,0,250
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,22.6,745,7.83,823,9.42,tcp,0,250
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,24.7,752,8.09,823,10.27,tcp,0,250
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,25.0,753,7.81,827,10.28,tcp,0,250
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,28.3,747,8.62,824,11.35,tcp,0,250
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,282,753,41.19,828,38.85,udp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,288,753,40.93,834,39.77,udp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,288,750,41.5,832,39.4,udp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,287,754,41.39,833,40.25,udp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,291,751,40.88,836,39.92,udp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,287,754,40.83,834,39.68,udp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,284,755,41.0,833,39.6,udp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,286,753,40.99,836,39.54,udp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,285,758,40.8,834,39.24,udp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,289,752,40.91,831,39.95,udp,1,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,285,754,42.18,835,39.56,udp,5,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,286,753,41.88,834,39.72,udp,5,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,281,753,41.71,840,39.99,udp,5,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,286,752,41.34,832,39.73,udp,5,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,282,753,41.48,831,39.36,udp,5,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,286,755,41.68,832,39.58,udp,5,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,281,753,41.2,832,39.32,udp,5,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,281,754,41.81,831,39.44,udp,5,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,278,754,41.44,833,39.48,udp,5,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,280,754,41.24,833,38.82,udp,5,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,2.63,741,3.61,852,3.88,tcp,10,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,2.89,739,3.73,855,3.86,tcp,10,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,2.54,735,3.6,856,4.19,tcp,10,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,2.22,736,3.52,856,3.81,tcp,10,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,2.4,735,3.34,855,3.87,tcp,10,0
